Ewe/V1,<I>/mA1,Ewe/V5,<I>/mA5,Ewe/V20,<I>/mA20
-0.34834528,-0.222286202,-0.348880082,-0.653798898,-0.349166572,-0.974685567
-0.348326176,-0.22224697,-0.348956466,-0.655640744,-0.349319369,-0.961424459
-0.34857446,-0.222196455,-0.348880082,-0.657162605,-0.349414885,-0.974278536
-0.348631769,-0.221994685,-0.349147469,-0.656511328,-0.349605888,-0.967654537
-0.348650873,-0.222094828,-0.349147469,-0.654447938,-0.349548578,-0.966335094
-0.348765463,-0.221979157,-0.349338472,-0.654279973,-0.349739581,-0.975834468
-0.348937362,-0.221876618,-0.349357575,-0.65627743,-0.349720478,-0.962456785
-0.349032879,-0.221921186,-0.349491298,-0.657642546,-0.350026101,-0.974924876
-0.349204779,-0.221960773,-0.349644095,-0.657114481,-0.349968791,-0.968340668
-0.349128366,-0.221849313,-0.349663198,-0.65522911,-0.350083381,-0.967409845
-0.349376678,-0.221908071,-0.349854201,-0.654908688,-0.350198001,-0.976420902
-0.349472195,-0.222053969,-0.349930584,-0.657003172,-0.350293487,-0.96334185
-0.349510372,-0.222031234,-0.349949688,-0.658526571,-0.350446314,-0.975965296
-0.349605888,-0.221978347,-0.350140691,-0.657955446,-0.350465417,-0.969387838
-0.349624991,-0.221947006,-0.350236207,-0.655791217,-0.350637317,-0.968260051
-0.349777788,-0.221786808,-0.350389004,-0.655546823,-0.35065642,-0.97749353
-0.349873304,-0.221810266,-0.350408107,-0.657276696,-0.350847423,-0.964348851
-0.349930584,-0.221930344,-0.350618213,-0.658901008,-0.350790113,-0.977044396
-0.350140691,-0.221818896,-0.350637317,-0.658285997,-0.35111481,-0.973219695
-0.350236207,-0.22160837,-0.35082832,-0.656381642,-0.351248503,-0.97113306
-0.350350797,-0.221558206,-0.350751907,-0.655608568,-0.351172119,-0.980174094
-0.350408107,-0.221525429,-0.350866497,-0.657367364,-0.351382226,-0.967106462
-0.3505418,-0.221650464,-0.351095706,-0.66101536,-0.351477712,-0.979458907
-0.350694597,-0.221590345,-0.351229429,-0.660018836,-0.351515919,-0.972915435
-0.35077101,-0.221505541,-0.351382226,-0.657796854,-0.351649612,-0.971620213
-0.3508856,-0.221557779,-0.351153016,-0.657662931,-0.351535022,-0.981097351
-0.350904703,-0.221532049,-0.351382226,-0.659429132,-0.351897925,-0.967584134
-0.351095706,-0.222870666,-0.351573229,-0.661023737,-0.351936132,-0.980241749
-0.351095706,-0.222559511,-0.351649612,-0.660448218,-0.352031618,-0.973662288
-0.351153016,-0.222457684,-0.351726025,-0.658561505,-0.352184445,-0.972580105
-0.351344019,-0.222538465,-0.351859719,-0.657888697,-0.352108032,-0.981800186
-0.351477712,-0.222554027,-0.351936132,-0.65973609,-0.352356344,-0.968968174
-0.351573229,-0.222511197,-0.352069825,-0.661460361,-0.352528244,-0.981023205
-0.351687819,-0.22240312,-0.352127135,-0.660836941,-0.352642834,-0.974969439
-0.351840615,-0.222355919,-0.352203518,-0.658800995,-0.352528244,-0.973250362
-0.351840615,-0.222114377,-0.352279931,-0.65870618,-0.352738351,-0.982809428
-0.352031618,-0.222143956,-0.352318138,-0.660431097,-0.352795631,-0.969899526
-0.352012515,-0.222180216,-0.352490038,-0.662211565,-0.352833837,-0.982215387
-0.352031618,-0.222238714,-0.352661937,-0.66167155,-0.35291025,-0.975833546
-0.352222621,-0.222321692,-0.352681041,-0.659546131,-0.353177637,-0.974489719
-0.352337241,-0.222136186,-0.352738351,-0.659323417,-0.353330463,-0.98384745
-0.352470934,-0.222203863,-0.35291025,-0.660927699,-0.353330463,-0.970823859
-0.352432728,-0.222081175,-0.35296756,-0.662203699,-0.353521466,-0.982879064
-0.352604628,-0.222126044,-0.35313946,-0.661724839,-0.353502363,-0.976731624
-0.352833837,-0.222180657,-0.353292257,-0.659877146,-0.353712469,-0.975341198
-0.352776557,-0.222146865,-0.353330463,-0.659265881,-0.353788853,-0.98481373
-0.35291025,-0.222026788,-0.353406847,-0.661135096,-0.353846163,-0.971570765
-0.352986634,-0.221927995,-0.353655159,-0.662765244,-0.353846163,-0.983975978
-0.353043944,-0.223962735,-0.353769749,-0.662287739,-0.353903472,-0.977782371
-0.353177637,-0.222630361,-0.353693366,-0.660383272,-0.354151756,-0.976672074
-0.35325405,-0.223190492,-0.353865266,-0.660236885,-0.354228169,-0.988573919
-0.353464156,-0.222298771,-0.353941649,-0.66202539,-0.354266375,-0.974721943
-0.353445053,-0.222386922,-0.353960752,-0.663701383,-0.354266375,-0.986617674
-0.35359785,-0.22387281,-0.354151756,-0.66298601,-0.354552865,-0.980345479
-0.353674263,-0.223408513,-0.354380965,-0.663193402,-0.354782075,-0.978818018
-0.353884369,-0.222291887,-0.354266375,-0.662306638,-0.354686588,-0.988218464
-0.353979856,-0.222463243,-0.354457378,-0.664066767,-0.354782075,-0.975142684
-0.354075372,-0.222581734,-0.354457378,-0.66561843,-0.354953974,-0.987451336
-0.354075372,-0.222564047,-0.354705691,-0.66499397,-0.355049491,-0.981059946
-0.354170859,-0.221880915,-0.354705691,-0.662949887,-0.355202287,-0.979411012
-0.354285479,-0.223175752,-0.354820281,-0.66257074,-0.355335981,-0.98900022
-0.354361862,-0.223816327,-0.355011284,-0.664358165,-0.355316877,-0.975960344
-0.354552865,-0.223752945,-0.355068594,-0.665743709,-0.355374187,-0.988227901
-0.354667485,-0.223335066,-0.355106771,-0.665291553,-0.355488777,-0.982202366
-0.354743868,-0.223203107,-0.355202287,-0.663438941,-0.3556225,-0.980321715
-0.354801178,-0.223054089,-0.355393291,-0.662829984,-0.355775297,-0.990211076
-0.354973078,-0.223158451,-0.35550788,-0.664558316,-0.355775297,-0.976986432
-0.354915768,-0.223329146,-0.355603397,-0.666141279,-0.356004506,-0.989484781
-0.355106771,-0.223240483,-0.355698884,-0.665758158,-0.356042713,-0.983262903
-0.355297774,-0.223616243,-0.355832607,-0.663764052,-0.356157303,-0.981637215
-0.355374187,-0.222616023,-0.355832607,-0.663494977,-0.356176406,-0.990980241
-0.355488777,-0.222552729,-0.35585171,-0.665218079,-0.356214613,-0.978062913
-0.35556519,-0.222458271,-0.356004506,-0.666810001,-0.356443793,-0.990257767
-0.355698884,-0.2224869,-0.356119096,-0.666403425,-0.356501102,-0.98430544
-0.355775297,-0.222395703,-0.356252789,-0.664359036,-0.356787622,-0.982245068
-0.355775297,-0.222724147,-0.356233716,-0.663828791,-0.356673002,-0.99224029
-0.356119096,-0.223060621,-0.356481999,-0.665689061,-0.356806725,-0.97888593
-0.35602361,-0.222748891,-0.356520206,-0.667445067,-0.356921315,-0.99136118
-0.356176406,-0.222984913,-0.356577516,-0.666653101,-0.357016832,-0.985025422
-0.356310099,-0.222617572,-0.356711209,-0.665053927,-0.357112318,-0.983364236
-0.356290996,-0.224088372,-0.356787622,-0.664590911,-0.357379735,-0.993106248
-0.356405616,-0.223378161,-0.356921315,-0.666364401,-0.357398838,-0.980131138
-0.356539309,-0.224583161,-0.356902212,-0.667915068,-0.357284218,-0.994867422
-0.356673002,-0.224370322,-0.357150525,-0.667658479,-0.357570738,-0.987881308
-0.356749415,-0.22357291,-0.357188731,-0.665859882,-0.357704431,-0.986080761
-0.356825799,-0.222502289,-0.357284218,-0.665311071,-0.357799917,-0.995671328
-0.356940418,-0.222640442,-0.357360631,-0.669210075,-0.357799917,-0.982335908
-0.356997728,-0.222498941,-0.357513428,-0.669805155,-0.358029127,-0.994495748
-0.357112318,-0.222467848,-0.357704431,-0.66908993,-0.358010024,-0.988672612
-0.357207835,-0.222376564,-0.357838124,-0.66736273,-0.35822013,-0.986604037
-0.357341528,-0.221760362,-0.357838124,-0.666418226,-0.358067334,-0.996257691
-0.357494324,-0.223915721,-0.357838124,-0.66817427,-0.358258337,-0.983073005
-0.357494324,-0.222055107,-0.358029127,-0.669989727,-0.35839203,-0.995309902
-0.357628018,-0.22341565,-0.358124644,-0.669709887,-0.358487546,-0.989378265
-0.357799917,-0.223651553,-0.358258337,-0.667631559,-0.35856393,-0.987553953
-0.357742637,-0.223271548,-0.35833475,-0.667097385,-0.358735859,-0.997288976
-0.357895434,-0.223277295,-0.358411133,-0.668818777,-0.358793139,-0.983926799
-0.35804823,-0.22379694,-0.358640343,-0.670425286,-0.358869553,-0.99633198
-0.358086437,-0.223289548,-0.358716756,-0.669573181,-0.359041452,-0.991951785
-0.358258337,-0.223131772,-0.358831346,-0.667818942,-0.359041452,-0.989725899
-0.358258337,-0.223052428,-0.358774036,-0.667386392,-0.359232455,-0.999374523
-0.358544856,-0.223052514,-0.358945936,-0.668944303,-0.359308869,-0.986097122
-0.358487546,-0.223324386,-0.359003246,-0.672273972,-0.359518975,-0.998337988
-0.35856393,-0.22306748,-0.359289765,-0.671477174,-0.359614462,-0.992308185
-0.358831346,-0.223126125,-0.359270662,-0.669592114,-0.359614462,-0.990581026
-0.358888656,-0.223140964,-0.359308869,-0.668874865,-0.359805465,-1.000131279
-0.358984143,-0.223269337,-0.359404355,-0.670497056,-0.359977365,-0.986847008
-0.359079659,-0.224136127,-0.359442562,-0.672152409,-0.359977365,-0.999136716
-0.359213352,-0.223607674,-0.359729052,-0.67161048,-0.359996468,-0.993243792
-0.359232455,-0.223747176,-0.359881878,-0.669702028,-0.360187471,-0.991452299
-0.359308869,-0.224036857,-0.359862775,-0.669255824,-0.360206574,-1.001047113
-0.359404355,-0.223909973,-0.359958261,-0.671061861,-0.360397577,-0.987869939
-0.359480768,-0.223951718,-0.360072881,-0.672751535,-0.360321164,-0.99995444
-0.359614462,-0.224156374,-0.360149264,-0.672315921,-0.360454887,-0.994415635
-0.359671772,-0.224125545,-0.360282987,-0.670333743,-0.36064589,-0.994833313
-0.359824568,-0.223992465,-0.360321164,-0.669848615,-0.36087507,-1.003968579
-0.359939158,-0.224297911,-0.360397577,-0.671649123,-0.36081779,-0.990441186
-0.360034674,-0.22414964,-0.360531271,-0.673304644,-0.360798687,-1.002645403
-0.360149264,-0.224077228,-0.36070317,-0.674982868,-0.36110428,-0.996462367
-0.360340267,-0.223796576,-0.360855997,-0.67220028,-0.361314386,-0.994600147
-0.360340267,-0.223922052,-0.36093238,-0.671501294,-0.361257106,-1.004413139
-0.360454887,-0.224192999,-0.360894173,-0.673292268,-0.361314386,-0.991075187
-0.360607684,-0.223951519,-0.36110428,-0.674942299,-0.361524493,-1.00340926
-0.36064589,-0.225375839,-0.361199796,-0.674318147,-0.361543596,-0.997421481
-0.360684067,-0.225005712,-0.361314386,-0.672484521,-0.361791909,-0.995334956
-0.360836893,-0.224911479,-0.361429006,-0.671908946,-0.361772805,-1.005220323
-0.361008793,-0.224825914,-0.361486286,-0.673422625,-0.361811012,-0.991952576
-0.361047,-0.224442647,-0.361581802,-0.675256095,-0.361887395,-1.004256401
-0.36116159,-0.224512261,-0.361734599,-0.674919534,-0.362059295,-0.998308513
-0.36127618,-0.224422586,-0.361830115,-0.67300359,-0.362116605,-0.996211812
-0.361295283,-0.224522341,-0.361658186,-0.671910031,-0.362173915,-1.006438402
-0.361467183,-0.224568133,-0.361982912,-0.673625326,-0.362364918,-0.993235085
-0.361524493,-0.224441548,-0.362097502,-0.675336706,-0.362307608,-1.005105513
-0.361696392,-0.22420499,-0.362059295,-0.67531714,-0.362441301,-0.999500545
-0.361811012,-0.224110194,-0.362154812,-0.673442398,-0.362708718,-0.997310014
-0.361734599,-0.22423873,-0.362345815,-0.672907915,-0.362766027,-1.007318168
-0.361982912,-0.224231696,-0.362517715,-0.67465262,-0.362937927,-0.994034176
-0.362059295,-0.224370687,-0.362384021,-0.676322008,-0.362937927,-1.006188768
-0.362116605,-0.224629259,-0.362613201,-0.675688062,-0.362995207,-0.999704914
-0.362269402,-0.224455974,-0.362823308,-0.673960068,-0.362976134,-0.998458815
-0.362384021,-0.224335725,-0.362766027,-0.672968761,-0.363262624,-1.008268616
-0.362364918,-0.224194272,-0.362995207,-0.674755966,-0.363281727,-0.994915562
-0.362555921,-0.224134115,-0.362899721,-0.676228087,-0.363491833,-1.007286043
-0.362632304,-0.224767141,-0.36307162,-0.676107328,-0.363510936,-1.000867471
-0.362708718,-0.224407771,-0.363262624,-0.674246808,-0.363663733,-0.99974761
-0.362880617,-0.224265134,-0.36335814,-0.673492943,-0.363759249,-1.008862014
-0.362918824,-0.224256853,-0.36341542,-0.674893563,-0.363950253,-0.998430135
-0.363052517,-0.224331839,-0.36341542,-0.676887968,-0.364007533,-1.010099567
-0.363109827,-0.224105559,-0.363606423,-0.676611374,-0.363912046,-1.003092736
-0.36324352,-0.224389247,-0.363740146,-0.674670794,-0.364198536,-1.002218281
-0.36335814,-0.224311129,-0.363854736,-0.675953416,-0.364294052,-1.011168708
-0.36341542,-0.22428607,-0.363854736,-0.677072014,-0.364217639,-0.99788424
-0.363549143,-0.224642594,-0.363950253,-0.678906002,-0.364427745,-1.010631802
-0.363682836,-0.224562302,-0.364045739,-0.678579186,-0.364523262,-1.003875397
-0.363625526,-0.224208325,-0.364408642,-0.67656123,-0.364656955,-1.002841582
-0.363835633,-0.225794706,-0.364446849,-0.675543598,-0.364656955,-1.011984723
-0.363892943,-0.225423382,-0.364446849,-0.677216133,-0.364943445,-0.998887207
-0.364045739,-0.225508633,-0.364542335,-0.678996041,-0.364962548,-1.011400593
-0.364103049,-0.225156706,-0.364580542,-0.678782906,-0.364981651,-1.004630187
-0.364217639,-0.224816384,-0.364561439,-0.676851901,-0.365134448,-1.003926598
-0.364332259,-0.224963956,-0.364943445,-0.675917779,-0.365268171,-1.013008734
-0.364408642,-0.224828674,-0.364828855,-0.677543368,-0.365249068,-0.999717683
-0.364465952,-0.224730758,-0.365019858,-0.679273047,-0.365363657,-1.012322811
-0.364618748,-0.224920072,-0.365172654,-0.679120285,-0.365497351,-1.00599482
-0.364637852,-0.224921985,-0.365172654,-0.677274501,-0.365554661,-1.004627382
-0.364771545,-0.224822741,-0.365249068,-0.676374167,-0.365631074,-1.013996206
-0.364943445,-0.225592161,-0.365363657,-0.677841337,-0.36584118,-1.000656037
-0.364886165,-0.225051968,-0.365573764,-0.679876602,-0.365822077,-1.013353723
-0.365229964,-0.224269681,-0.365745664,-0.679717907,-0.365993977,-1.006826303
-0.365172654,-0.224442573,-0.365707457,-0.677756722,-0.366223186,-1.005668417
-0.365249068,-0.224341455,-0.365802974,-0.676807183,-0.36618498,-1.01482288
-0.365497351,-0.22443449,-0.365879387,-0.678443558,-0.366356879,-1.001831775
-0.365535557,-0.224295963,-0.365974873,-0.680181389,-0.366528779,-1.014197593
-0.365573764,-0.22433331,-0.366223186,-0.680223869,-0.366509676,-1.007930423
-0.36566928,-0.22460176,-0.366261393,-0.678117124,-0.366662472,-1.006429564
-0.365745664,-0.224435915,-0.366204083,-0.677405691,-0.366605192,-1.015876405
-0.365993977,-0.224302472,-0.366223186,-0.67887041,-0.366834402,-1.002726711
-0.36601308,-0.224180756,-0.366490573,-0.680704377,-0.366948992,-1.015422671
-0.366108567,-0.224615637,-0.366624296,-0.680467961,-0.367082685,-1.011412372
-0.36629957,-0.22447225,-0.366547883,-0.678859748,-0.367273688,-1.009654896
-0.36612767,-0.224750567,-0.366872579,-0.678061198,-0.367216408,-1.018258775
-0.366223186,-0.224582199,-0.366872579,-0.679747448,-0.367292792,-1.005321865
-0.366509676,-0.224556293,-0.367025405,-0.683798651,-0.367693901,-1.018355054
-0.366738886,-0.22463761,-0.367120892,-0.682941585,-0.367808521,-1.004762417
-0.366681576,-0.224474222,-0.367216408,-0.680997642,-0.367808521,-1.016284566
-0.366738886,-0.224459732,-0.367330998,-0.680000335,-0.368037701,-1.011309996
-0.366777092,-0.224534212,-0.367388308,-0.681156081,-0.368018597,-1.008650936
-0.367025405,-0.225971008,-0.367483795,-0.683047512,-0.3682096,-1.01873151
-0.367216408,-0.225818094,-0.367560208,-0.683089832,-0.36843881,-1.005783654
-0.367216408,-0.225753299,-0.367846698,-0.681330618,-0.368305117,-1.017349593
-0.367369205,-0.225584256,-0.367904007,-0.680051052,-0.368457913,-1.012406688
-0.367369205,-0.225796368,-0.367904007,-0.681653058,-0.36855343,-1.009920038
-0.367541105,-0.225729666,-0.367904007,-0.683528632,-0.368706226,-1.020141274
-0.367693901,-0.225234977,-0.368114114,-0.683313009,-0.368801713,-1.00718144
-0.367693901,-0.225202063,-0.368228704,-0.681426138,-0.368629813,-1.018585553
-0.367770314,-0.225068669,-0.368343323,-0.680740038,-0.368954539,-1.013414647
-0.367789418,-0.225348334,-0.36832422,-0.682212021,-0.369126439,-1.010791438
-0.368114114,-0.22538747,-0.368534327,-0.684129625,-0.369336545,-1.021434302
-0.367980421,-0.225180776,-0.368687123,-0.684205221,-0.369317442,-1.008093872
-0.36815232,-0.224873342,-0.368820816,-0.682332589,-0.369298339,-1.019421096
-0.368400604,-0.224921272,-0.368763536,-0.681157627,-0.369470239,-1.014203771
-0.36838153,-0.224629565,-0.368897229,-0.682872084,-0.369603932,-1.01161899
-0.368572533,-0.224684564,-0.368992716,-0.684528022,-0.369718552,-1.02179233
-0.368744433,-0.225056365,-0.369069129,-0.684406776,-0.369775832,-1.008821963
-0.36878261,-0.225275422,-0.369279236,-0.682585044,-0.369871348,-1.020397194
-0.368859023,-0.225357215,-0.369355619,-0.681718455,-0.369966835,-1.01511621
-0.368935436,-0.225297918,-0.369355619,-0.683097186,-0.370024145,-1.012471757
-0.368954539,-0.225225258,-0.369565725,-0.685079679,-0.370215148,-1.025536279
-0.369126439,-0.225280481,-0.369661242,-0.684892149,-0.370425254,-1.011418739
-0.369088233,-0.225255249,-0.369756728,-0.683257746,-0.370482564,-1.02288916
-0.369336545,-0.225279769,-0.369699448,-0.682410357,-0.370539844,-1.017866736
-0.369355619,-0.225055253,-0.369833142,-0.683952538,-0.370578051,-1.014942499
-0.369489342,-0.224823703,-0.369947731,-0.685901361,-0.370788157,-1.02531746
-0.369584829,-0.224904458,-0.370176941,-0.685859903,-0.370902747,-1.012148122
-0.369699448,-0.224983852,-0.370234251,-0.686051093,-0.37092185,-1.023247227
-0.369794935,-0.224955448,-0.370348841,-0.684682113,-0.37097916,-1.018252744
-0.370005041,-0.224914565,-0.370406151,-0.685875637,-0.371131957,-1.015624175
-0.369909555,-0.225099097,-0.370539844,-0.687895452,-0.371170163,-1.026003125
-0.370176941,-0.224922958,-0.370558947,-0.687571408,-0.37126568,-1.013063216
-0.370253354,-0.226083127,-0.370788157,-0.685784358,-0.371342063,-1.024232611
-0.370387048,-0.225646498,-0.370883673,-0.684982552,-0.371342063,-1.019378667
-0.370310664,-0.225591587,-0.370883673,-0.686364325,-0.371475756,-1.016369428
-0.370558947,-0.225673254,-0.370998263,-0.687880185,-0.371724069,-1.027037526
-0.370578051,-0.225547768,-0.371055573,-0.687629668,-0.371762276,-1.015089635
-0.370711744,-0.22549267,-0.371131957,-0.685843564,-0.371934175,-1.026145021
-0.370769054,-0.225610574,-0.37138027,-0.684862452,-0.372029692,-1.020994039
-0.370902747,-0.225486798,-0.371303856,-0.686170329,-0.372201592,-1.018167869
-0.37103647,-0.22515402,-0.371552169,-0.688031434,-0.372220695,-1.028415528
-0.37115106,-0.224980605,-0.371666759,-0.687864808,-0.372335285,-1.01538542
-0.371131957,-0.22511766,-0.371876866,-0.686083764,-0.372507185,-1.026778946
-0.37132296,-0.225117623,-0.371724069,-0.686254892,-0.372602701,-1.021993997
-0.371246576,-0.224979869,-0.371876866,-0.687385284,-0.372545391,-1.018910556
-0.371399373,-0.224937998,-0.371876866,-0.689413319,-0.372736394,-1.029265605
-0.371609479,-0.224934547,-0.372067869,-0.689297969,-0.372870088,-1.016537901
-0.371647686,-0.224807777,-0.372316182,-0.687123865,-0.372965604,-1.027870422
-0.371876866,-0.22544027,-0.372449875,-0.686259185,-0.372908294,-1.02273262
-0.371953279,-0.2253264,-0.372373492,-0.687654351,-0.373118401,-1.019743337
-0.372067869,-0.225379787,-0.372488081,-0.689491498,-0.373194814,-1.030239021
-0.372144282,-0.225360313,-0.372564495,-0.689365553,-0.373328507,-1.017514013
-0.372258872,-0.225295009,-0.372659981,-0.687481735,-0.37334761,-1.031264196
-0.372258872,-0.226518684,-0.372774601,-0.686619698,-0.373500407,-1.02536655
-0.372239798,-0.225780129,-0.372927397,-0.688107502,-0.373614997,-1.022226013
-0.372488081,-0.225420945,-0.372984707,-0.689928029,-0.373653203,-1.032634161
